image_name,tags
train_29252__fliph,agriculture clear primary road slash_burn
train_29252__flipv,agriculture clear primary road slash_burn
train_29252__rot30,agriculture clear primary road slash_burn
train_29252__rot60,agriculture clear primary road slash_burn
train_29252__trans20_10,agriculture clear primary road slash_burn
train_29260,bare_ground clear primary
train_29260__fliph,bare_ground clear primary
train_29260__flipv,bare_ground clear primary
train_29260__rot30,bare_ground clear primary
train_29260__rot60,bare_ground clear primary
train_29260__trans20_10,bare_ground clear primary
train_29265,clear primary selective_logging
train_29265__fliph,clear primary selective_logging
train_29265__flipv,clear primary selective_logging
train_29265__rot30,clear primary selective_logging
train_29265__rot60,clear primary selective_logging
train_29265__trans20_10,clear primary selective_logging
train_29267,clear primary selective_logging
train_29267__fliph,clear primary selective_logging
train_29267__flipv,clear primary selective_logging
train_29267__rot30,clear primary selective_logging
train_29267__rot60,clear primary selective_logging
train_29267__trans20_10,clear primary selective_logging
train_29268,blooming clear primary
train_29268__fliph,blooming clear primary
train_29268__flipv,blooming clear primary
train_29268__rot30,blooming clear primary
train_29268__rot60,blooming clear primary
train_29268__trans20_10,blooming clear primary
train_29281,blooming clear primary
train_29281__fliph,blooming clear primary
train_29281__flipv,blooming clear primary
train_29281__rot30,blooming clear primary
train_29281__rot60,blooming clear primary
train_29281__trans20_10,blooming clear primary
train_29287,agriculture bare_ground clear habitation primary road
train_29287__fliph,agriculture bare_ground clear habitation primary road
train_29287__flipv,agriculture bare_ground clear habitation primary road
train_29287__rot30,agriculture bare_ground clear habitation primary road
train_29287__rot60,agriculture bare_ground clear habitation primary road
train_29287__trans20_10,agriculture bare_ground clear habitation primary road
train_29289,clear primary road selective_logging
train_29289__fliph,clear primary road selective_logging
train_29289__flipv,clear primary road selective_logging
train_29289__rot30,clear primary road selective_logging
train_29289__rot60,clear primary road selective_logging
train_29289__trans20_10,clear primary road selective_logging
train_29298,bare_ground clear primary road
train_29298__fliph,bare_ground clear primary road
train_29298__flipv,bare_ground clear primary road
train_29298__rot30,bare_ground clear primary road
train_29298__rot60,bare_ground clear primary road
train_29298__trans20_10,bare_ground clear primary road
train_29316,agriculture clear primary blow_down
train_29316__fliph,agriculture clear primary blow_down
train_29316__flipv,agriculture clear primary blow_down
train_29316__rot30,agriculture clear primary blow_down
train_29316__rot60,agriculture clear primary blow_down
train_29316__trans20_10,agriculture clear primary blow_down
train_29317,agriculture clear primary slash_burn
train_29317__fliph,agriculture clear primary slash_burn
train_29317__flipv,agriculture clear primary slash_burn
train_29317__rot30,agriculture clear primary slash_burn
train_29317__rot60,agriculture clear primary slash_burn
train_29317__trans20_10,agriculture clear primary slash_burn
train_29370,bare_ground clear primary water
train_29370__fliph,bare_ground clear primary water
train_29370__flipv,bare_ground clear primary water
train_29370__rot30,bare_ground clear primary water
train_29370__rot60,bare_ground clear primary water
train_29370__trans20_10,bare_ground clear primary water
train_29389,bare_ground haze
train_29389__fliph,bare_ground haze
train_29389__flipv,bare_ground haze
train_29389__rot30,bare_ground haze
train_29389__rot60,bare_ground haze
train_29389__trans20_10,bare_ground haze
train_29405,bare_ground clear primary
train_29405__fliph,bare_ground clear primary
train_29405__flipv,bare_ground clear primary
train_29405__rot30,bare_ground clear primary
train_29405__rot60,bare_ground clear primary
train_29405__trans20_10,bare_ground clear primary
train_29459,clear primary blooming
train_29459__fliph,clear primary blooming
train_29459__flipv,clear primary blooming
train_29459__rot30,clear primary blooming
train_29459__rot60,clear primary blooming
train_29459__trans20_10,clear primary blooming
train_29461,agriculture artisinal_mine clear primary
train_29461__fliph,agriculture artisinal_mine clear primary
train_29461__flipv,agriculture artisinal_mine clear primary
train_29461__rot30,agriculture artisinal_mine clear primary
train_29461__rot60,agriculture artisinal_mine clear primary
train_29461__trans20_10,agriculture artisinal_mine clear primary
train_29482,agriculture blooming clear cultivation primary
train_29482__fliph,agriculture blooming clear cultivation primary
train_29482__flipv,agriculture blooming clear cultivation primary
train_29482__rot30,agriculture blooming clear cultivation primary
train_29482__rot60,agriculture blooming clear cultivation primary
train_29482__trans20_10,agriculture blooming clear cultivation primary
train_29534,bare_ground clear primary slash_burn
train_29534__fliph,bare_ground clear primary slash_burn
train_29534__flipv,bare_ground clear primary slash_burn
train_29534__rot30,bare_ground clear primary slash_burn
train_29534__rot60,bare_ground clear primary slash_burn
train_29534__trans20_10,bare_ground clear primary slash_burn
train_29544,clear primary blooming
train_29544__fliph,clear primary blooming
train_29544__flipv,clear primary blooming
train_29544__rot30,clear primary blooming
train_29544__rot60,clear primary blooming
train_29544__trans20_10,clear primary blooming
train_29548,bare_ground clear
train_29548__fliph,bare_ground clear
train_29548__flipv,bare_ground clear
train_29548__rot30,bare_ground clear
train_29548__rot60,bare_ground clear
train_29548__trans20_10,bare_ground clear
train_29563,bare_ground partly_cloudy primary
train_29563__fliph,bare_ground partly_cloudy primary
train_29563__flipv,bare_ground partly_cloudy primary
train_29563__rot30,bare_ground partly_cloudy primary
train_29563__rot60,bare_ground partly_cloudy primary
train_29563__trans20_10,bare_ground partly_cloudy primary
train_29568,blow_down clear primary
train_29568__fliph,blow_down clear primary
train_29568__flipv,blow_down clear primary
train_29568__rot30,blow_down clear primary
train_29568__rot60,blow_down clear primary
train_29568__trans20_10,blow_down clear primary
train_29576,blooming clear primary
train_29576__fliph,blooming clear primary
train_29576__flipv,blooming clear primary
train_29576__rot30,blooming clear primary
train_29576__rot60,blooming clear primary
train_29576__trans20_10,blooming clear primary
train_29579,clear primary slash_burn
train_29579__fliph,clear primary slash_burn
train_29579__flipv,clear primary slash_burn
train_29579__rot30,clear primary slash_burn
train_29579__rot60,clear primary slash_burn
train_29579__trans20_10,clear primary slash_burn
train_29596,agriculture clear cultivation cultivation primary slash_burn
train_29596__fliph,agriculture clear cultivation cultivation primary slash_burn
train_29596__flipv,agriculture clear cultivation cultivation primary slash_burn
train_29596__rot30,agriculture clear cultivation cultivation primary slash_burn
train_29596__rot60,agriculture clear cultivation cultivation primary slash_burn
train_29596__trans20_10,agriculture clear cultivation cultivation primary slash_burn
train_29600,clear primary road selective_logging
train_29600__fliph,clear primary road selective_logging
train_29600__flipv,clear primary road selective_logging
train_29600__rot30,clear primary road selective_logging
train_29600__rot60,clear primary road selective_logging
train_29600__trans20_10,clear primary road selective_logging
train_29605,clear primary blooming
train_29605__fliph,clear primary blooming
train_29605__flipv,clear primary blooming
train_29605__rot30,clear primary blooming
train_29605__rot60,clear primary blooming
train_29605__trans20_10,clear primary blooming
train_29642,agriculture clear primary selective_logging
train_29642__fliph,agriculture clear primary selective_logging
train_29642__flipv,agriculture clear primary selective_logging
train_29642__rot30,agriculture clear primary selective_logging
train_29642__rot60,agriculture clear primary selective_logging
train_29642__trans20_10,agriculture clear primary selective_logging
train_29669,artisinal_mine clear water
train_29669__fliph,artisinal_mine clear water
train_29669__flipv,artisinal_mine clear water
train_29669__rot30,artisinal_mine clear water
train_29669__rot60,artisinal_mine clear water
train_29669__trans20_10,artisinal_mine clear water
train_29683,clear primary road selective_logging
train_29683__fliph,clear primary road selective_logging
train_29683__flipv,clear primary road selective_logging
train_29683__rot30,clear primary road selective_logging
train_29683__rot60,clear primary road selective_logging
train_29683__trans20_10,clear primary road selective_logging
train_29725,agriculture clear cultivation primary selective_logging
train_29725__fliph,agriculture clear cultivation primary selective_logging
train_29725__flipv,agriculture clear cultivation primary selective_logging
